v1	V(n001)	V(n002)	Id(M1)
Step Information: V2=-500m  (Run: 1/51)
-2.000000000000009e-002	-2.000000e-002	3.800000e-001	-1.348452e-005
1.999999999999991e-002	2.000000e-002	3.800000e-001	9.575758e-006
5.999999999999992e-002	6.000000e-002	3.800000e-001	1.978985e-005
9.999999999999992e-002	1.000000e-001	3.800000e-001	2.256275e-005
1.399999999999999e-001	1.400000e-001	3.800000e-001	2.320580e-005
1.799999999999999e-001	1.800000e-001	3.800000e-001	2.342942e-005
2.200000000000000e-001	2.200000e-001	3.800000e-001	2.354622e-005
2.600000000000000e-001	2.600000e-001	3.800000e-001	2.362555e-005
2.999999999999999e-001	3.000000e-001	3.800000e-001	2.368842e-005
3.399999999999999e-001	3.400000e-001	3.800000e-001	2.374279e-005
3.799999999999999e-001	3.800000e-001	3.800000e-001	2.379225e-005
4.199999999999999e-001	4.200000e-001	3.800000e-001	2.383859e-005
4.599999999999999e-001	4.600000e-001	3.800000e-001	2.388281e-005
4.999999999999998e-001	5.000000e-001	3.800000e-001	2.392550e-005
5.399999999999998e-001	5.400000e-001	3.800000e-001	2.396703e-005
5.799999999999999e-001	5.800000e-001	3.800000e-001	2.400765e-005
6.199999999999999e-001	6.200000e-001	3.800000e-001	2.404753e-005
6.599999999999999e-001	6.600000e-001	3.800000e-001	2.408677e-005
7.000000000000000e-001	7.000000e-001	3.800000e-001	2.412548e-005
7.400000000000000e-001	7.400000e-001	3.800000e-001	2.416370e-005
7.800000000000000e-001	7.800000e-001	3.800000e-001	2.420150e-005
8.200000000000001e-001	8.200000e-001	3.800000e-001	2.423892e-005
8.600000000000001e-001	8.600000e-001	3.800000e-001	2.427597e-005
9.000000000000001e-001	9.000000e-001	3.800000e-001	2.431271e-005
9.400000000000002e-001	9.400000e-001	3.800000e-001	2.434913e-005
9.800000000000002e-001	9.800000e-001	3.800000e-001	2.438527e-005
1.020000000000000e+000	1.020000e+000	3.800000e-001	2.442115e-005
1.060000000000000e+000	1.060000e+000	3.800000e-001	2.445678e-005
1.100000000000000e+000	1.100000e+000	3.800000e-001	2.449218e-005
1.140000000000000e+000	1.140000e+000	3.800000e-001	2.452738e-005
1.180000000000000e+000	1.180000e+000	3.800000e-001	2.456239e-005
1.220000000000000e+000	1.220000e+000	3.800000e-001	2.459725e-005
1.260000000000001e+000	1.260000e+000	3.800000e-001	2.463199e-005
1.300000000000001e+000	1.300000e+000	3.800000e-001	2.466665e-005
1.340000000000001e+000	1.340000e+000	3.800000e-001	2.470130e-005
1.380000000000001e+000	1.380000e+000	3.800000e-001	2.473604e-005
1.420000000000001e+000	1.420000e+000	3.800000e-001	2.477098e-005
1.460000000000001e+000	1.460000e+000	3.800000e-001	2.480634e-005
1.500000000000000e+000	1.500000e+000	3.800000e-001	2.484240e-005
Step Information: V2=420m  (Run: 24/51)
-5.000000000000000e-001	-5.000000e-001	4.200000e-001	-2.327972e-003
-4.600000000000000e-001	-4.600000e-001	4.200000e-001	-2.036634e-003
-4.200000000000000e-001	-4.200000e-001	4.200000e-001	-1.758970e-003
-3.800000000000001e-001	-3.800000e-001	4.200000e-001	-1.495440e-003
-3.400000000000001e-001	-3.400000e-001	4.200000e-001	-1.247334e-003
-3.000000000000001e-001	-3.000000e-001	4.200000e-001	-1.016126e-003
-2.600000000000001e-001	-2.600000e-001	4.200000e-001	-8.033892e-004
-2.200000000000001e-001	-2.200000e-001	4.200000e-001	-6.108478e-004
-1.800000000000001e-001	-1.800000e-001	4.200000e-001	-4.404448e-004
-1.400000000000001e-001	-1.400000e-001	4.200000e-001	-2.943793e-004
-1.000000000000001e-001	-1.000000e-001	4.200000e-001	-1.749613e-004
-6.000000000000009e-002	-6.000000e-002	4.200000e-001	-8.398955e-005
-2.000000000000009e-002	-2.000000e-002	4.200000e-001	-2.143794e-005
1.999999999999991e-002	2.000000e-002	4.200000e-001	1.628075e-005
5.999999999999992e-002	6.000000e-002	4.200000e-001	3.663664e-005
9.999999999999992e-002	1.000000e-001	4.200000e-001	4.432925e-005
1.399999999999999e-001	1.400000e-001	4.200000e-001	4.639668e-005
1.799999999999999e-001	1.800000e-001	4.200000e-001	4.704120e-005
2.200000000000000e-001	2.200000e-001	4.200000e-001	4.733361e-005
2.600000000000000e-001	2.600000e-001	4.200000e-001	4.751201e-005
2.999999999999999e-001	3.000000e-001	4.200000e-001	4.764346e-005
3.399999999999999e-001	3.400000e-001	4.200000e-001	4.775190e-005
3.799999999999999e-001	3.800000e-001	4.200000e-001	4.784753e-005
4.199999999999999e-001	4.200000e-001	4.200000e-001	4.793529e-005
4.599999999999999e-001	4.600000e-001	4.200000e-001	4.801783e-005
4.999999999999998e-001	5.000000e-001	4.200000e-001	4.809668e-005
5.399999999999998e-001	5.400000e-001	4.200000e-001	4.817281e-005
5.799999999999999e-001	5.800000e-001	4.200000e-001	4.824680e-005
6.199999999999999e-001	6.200000e-001	4.200000e-001	4.831909e-005
6.599999999999999e-001	6.600000e-001	4.200000e-001	4.838995e-005
7.000000000000000e-001	7.000000e-001	4.200000e-001	4.845960e-005
7.400000000000000e-001	7.400000e-001	4.200000e-001	4.852819e-005
7.800000000000000e-001	7.800000e-001	4.200000e-001	4.859584e-005
8.200000000000001e-001	8.200000e-001	4.200000e-001	4.866264e-005
8.600000000000001e-001	8.600000e-001	4.200000e-001	4.872866e-005
9.000000000000001e-001	9.000000e-001	4.200000e-001	4.879397e-005
9.400000000000002e-001	9.400000e-001	4.200000e-001	4.885860e-005
9.800000000000002e-001	9.800000e-001	4.200000e-001	4.892261e-005
1.020000000000000e+000	1.020000e+000	4.200000e-001	4.898604e-005
1.060000000000000e+000	1.060000e+000	4.200000e-001	4.904890e-005
1.100000000000000e+000	1.100000e+000	4.200000e-001	4.911123e-005
1.140000000000000e+000	1.140000e+000	4.200000e-001	4.917307e-005
1.180000000000000e+000	1.180000e+000	4.200000e-001	4.923444e-005
1.220000000000000e+000	1.220000e+000	4.200000e-001	4.929539e-005
1.260000000000001e+000	1.260000e+000	4.200000e-001	4.935594e-005
1.300000000000001e+000	1.300000e+000	4.200000e-001	4.941615e-005
1.340000000000001e+000	1.340000e+000	4.200000e-001	4.947610e-005
1.380000000000001e+000	1.380000e+000	4.200000e-001	4.953590e-005
1.420000000000001e+000	1.420000e+000	4.200000e-001	4.959570e-005
1.460000000000001e+000	1.460000e+000	4.200000e-001	4.965576e-005
1.500000000000000e+000	1.500000e+000	4.200000e-001	4.971647e-005
Step Information: V2=460m  (Run: 25/51)
-5.000000000000000e-001	-5.000000e-001	4.600000e-001	-2.515097e-003
-4.600000000000000e-001	-4.600000e-001	4.600000e-001	-2.215436e-003
-4.200000000000000e-001	-4.200000e-001	4.600000e-001	-1.928463e-003
-3.800000000000001e-001	-3.800000e-001	4.600000e-001	-1.654613e-003
-3.400000000000001e-001	-3.400000e-001	4.600000e-001	-1.395134e-003
-3.000000000000001e-001	-3.000000e-001	4.600000e-001	-1.151435e-003
-2.600000000000001e-001	-2.600000e-001	4.600000e-001	-9.250003e-004
-2.200000000000001e-001	-2.200000e-001	4.600000e-001	-7.174239e-004
-1.800000000000001e-001	-1.800000e-001	4.600000e-001	-5.304734e-004
-1.400000000000001e-001	-1.400000e-001	4.600000e-001	-3.661559e-004
-1.000000000000001e-001	-1.000000e-001	4.600000e-001	-2.267203e-004
-6.000000000000009e-002	-6.000000e-002	4.600000e-001	-1.144410e-004
-2.000000000000009e-002	-2.000000e-002	4.600000e-001	-3.092886e-005
1.999999999999991e-002	2.000000e-002	4.600000e-001	2.487200e-005
5.999999999999992e-002	6.000000e-002	4.600000e-001	5.986690e-005
9.999999999999992e-002	1.000000e-001	4.600000e-001	7.739502e-005
1.399999999999999e-001	1.400000e-001	4.600000e-001	8.361597e-005
1.799999999999999e-001	1.800000e-001	4.600000e-001	8.555343e-005
2.200000000000000e-001	2.200000e-001	4.600000e-001	8.631566e-005
2.600000000000000e-001	2.600000e-001	4.600000e-001	8.672162e-005
2.999999999999999e-001	3.000000e-001	4.600000e-001	8.699246e-005
3.399999999999999e-001	3.400000e-001	4.600000e-001	8.720135e-005
3.799999999999999e-001	3.800000e-001	4.600000e-001	8.737752e-005
4.199999999999999e-001	4.200000e-001	4.600000e-001	8.753443e-005
4.599999999999999e-001	4.600000e-001	4.600000e-001	8.767900e-005
4.999999999999998e-001	5.000000e-001	4.600000e-001	8.781511e-005
5.399999999999998e-001	5.400000e-001	4.600000e-001	8.794510e-005
5.799999999999999e-001	5.800000e-001	4.600000e-001	8.807042e-005
6.199999999999999e-001	6.200000e-001	4.600000e-001	8.819207e-005
6.599999999999999e-001	6.600000e-001	4.600000e-001	8.831071e-005
7.000000000000000e-001	7.000000e-001	4.600000e-001	8.842683e-005
7.400000000000000e-001	7.400000e-001	4.600000e-001	8.854076e-005
7.800000000000000e-001	7.800000e-001	4.600000e-001	8.865279e-005
8.200000000000001e-001	8.200000e-001	4.600000e-001	8.876310e-005
8.600000000000001e-001	8.600000e-001	4.600000e-001	8.887186e-005
9.000000000000001e-001	9.000000e-001	4.600000e-001	8.897920e-005
9.400000000000002e-001	9.400000e-001	4.600000e-001	8.908522e-005
9.800000000000002e-001	9.800000e-001	4.600000e-001	8.918999e-005
1.020000000000000e+000	1.020000e+000	4.600000e-001	8.929361e-005
1.060000000000000e+000	1.060000e+000	4.600000e-001	8.939612e-005
1.100000000000000e+000	1.100000e+000	4.600000e-001	8.949758e-005
1.140000000000000e+000	1.140000e+000	4.600000e-001	8.959806e-005
1.180000000000000e+000	1.180000e+000	4.600000e-001	8.969758e-005
1.220000000000000e+000	1.220000e+000	4.600000e-001	8.979622e-005
1.260000000000001e+000	1.260000e+000	4.600000e-001	8.989401e-005
1.300000000000001e+000	1.300000e+000	4.600000e-001	8.999103e-005
1.340000000000001e+000	1.340000e+000	4.600000e-001	9.008736e-005
1.380000000000001e+000	1.380000e+000	4.600000e-001	9.018312e-005
1.420000000000001e+000	1.420000e+000	4.600000e-001	9.027853e-005
1.460000000000001e+000	1.460000e+000	4.600000e-001	9.037388e-005
1.500000000000000e+000	1.500000e+000	4.600000e-001	9.046969e-005
Step Information: V2=500m  (Run: 26/51)
-5.000000000000000e-001	-5.000000e-001	5.000000e-001	-2.697310e-003
-4.600000000000000e-001	-4.600000e-001	5.000000e-001	-2.389332e-003
-4.200000000000000e-001	-4.200000e-001	5.000000e-001	-2.093153e-003
-3.800000000000001e-001	-3.800000e-001	5.000000e-001	-1.809179e-003
-3.400000000000001e-001	-3.400000e-001	5.000000e-001	-1.538613e-003
-3.000000000000001e-001	-3.000000e-001	5.000000e-001	-1.282805e-003
-2.600000000000001e-001	-2.600000e-001	5.000000e-001	-1.043163e-003
-2.200000000000001e-001	-2.200000e-001	5.000000e-001	-8.211797e-004
-1.800000000000001e-001	-1.800000e-001	5.000000e-001	-6.184910e-004
-1.400000000000001e-001	-1.400000e-001	5.000000e-001	-4.369441e-004
-1.000000000000001e-001	-1.000000e-001	5.000000e-001	-2.786549e-004
-6.000000000000009e-002	-6.000000e-002	5.000000e-001	-1.459866e-004
-2.000000000000009e-002	-2.000000e-002	5.000000e-001	-4.128913e-005
1.999999999999991e-002	2.000000e-002	5.000000e-001	3.473344e-005
5.999999999999992e-002	6.000000e-002	5.000000e-001	8.769613e-005
9.999999999999992e-002	1.000000e-001	5.000000e-001	1.198927e-004
1.399999999999999e-001	1.400000e-001	5.000000e-001	1.351383e-004
1.799999999999999e-001	1.800000e-001	5.000000e-001	1.407178e-004
2.200000000000000e-001	2.200000e-001	5.000000e-001	1.427628e-004
2.600000000000000e-001	2.600000e-001	5.000000e-001	1.437086e-004
2.999999999999999e-001	3.000000e-001	5.000000e-001	1.442669e-004
3.399999999999999e-001	3.400000e-001	5.000000e-001	1.446612e-004
3.799999999999999e-001	3.800000e-001	5.000000e-001	1.449741e-004
4.199999999999999e-001	4.200000e-001	5.000000e-001	1.452417e-004
4.599999999999999e-001	4.600000e-001	5.000000e-001	1.454814e-004
4.999999999999998e-001	5.000000e-001	5.000000e-001	1.457027e-004
5.399999999999998e-001	5.400000e-001	5.000000e-001	1.459111e-004
5.799999999999999e-001	5.800000e-001	5.000000e-001	1.461098e-004
6.199999999999999e-001	6.200000e-001	5.000000e-001	1.463012e-004
6.599999999999999e-001	6.600000e-001	5.000000e-001	1.464867e-004
7.000000000000000e-001	7.000000e-001	5.000000e-001	1.466672e-004
7.400000000000000e-001	7.400000e-001	5.000000e-001	1.468437e-004
7.800000000000000e-001	7.800000e-001	5.000000e-001	1.470165e-004
8.200000000000001e-001	8.200000e-001	5.000000e-001	1.471862e-004
8.600000000000001e-001	8.600000e-001	5.000000e-001	1.473530e-004
9.000000000000001e-001	9.000000e-001	5.000000e-001	1.475173e-004
9.400000000000002e-001	9.400000e-001	5.000000e-001	1.476791e-004
9.800000000000002e-001	9.800000e-001	5.000000e-001	1.478387e-004
1.020000000000000e+000	1.020000e+000	5.000000e-001	1.479963e-004
1.060000000000000e+000	1.060000e+000	5.000000e-001	1.481519e-004
1.100000000000000e+000	1.100000e+000	5.000000e-001	1.483057e-004
1.140000000000000e+000	1.140000e+000	5.000000e-001	1.484576e-004
1.180000000000000e+000	1.180000e+000	5.000000e-001	1.486079e-004
1.220000000000000e+000	1.220000e+000	5.000000e-001	1.487566e-004
1.260000000000001e+000	1.260000e+000	5.000000e-001	1.489038e-004
1.300000000000001e+000	1.300000e+000	5.000000e-001	1.490495e-004
1.340000000000001e+000	1.340000e+000	5.000000e-001	1.491939e-004
1.380000000000001e+000	1.380000e+000	5.000000e-001	1.493371e-004
1.420000000000001e+000	1.420000e+000	5.000000e-001	1.494794e-004
1.460000000000001e+000	1.460000e+000	5.000000e-001	1.496210e-004
1.500000000000000e+000	1.500000e+000	5.000000e-001	1.497626e-004
Step Information: V2=540m  (Run: 27/51)
-5.000000000000000e-001	-5.000000e-001	5.400000e-001	-2.873595e-003
-4.600000000000000e-001	-4.600000e-001	5.400000e-001	-2.557384e-003
-4.200000000000000e-001	-4.200000e-001	5.400000e-001	-2.252180e-003
-3.800000000000001e-001	-3.800000e-001	5.400000e-001	-1.958349e-003
-3.400000000000001e-001	-3.400000e-001	5.400000e-001	-1.677043e-003
-3.000000000000001e-001	-3.000000e-001	5.400000e-001	-1.409549e-003
-2.600000000000001e-001	-2.600000e-001	5.400000e-001	-1.157203e-003
-2.200000000000001e-001	-2.200000e-001	5.400000e-001	-9.214092e-004
-1.800000000000001e-001	-1.800000e-001	5.400000e-001	-7.036939e-004
-1.400000000000001e-001	-1.400000e-001	5.400000e-001	-5.057678e-004
-1.000000000000001e-001	-1.000000e-001	5.400000e-001	-3.295995e-004
-6.000000000000009e-002	-6.000000e-002	5.400000e-001	-1.774736e-004
-2.000000000000009e-002	-2.000000e-002	5.400000e-001	-5.195865e-005
1.999999999999991e-002	2.000000e-002	5.400000e-001	4.522097e-005
5.999999999999992e-002	6.000000e-002	5.400000e-001	1.180124e-004
9.999999999999992e-002	1.000000e-001	5.400000e-001	1.680311e-004
1.399999999999999e-001	1.400000e-001	5.400000e-001	1.973289e-004
1.799999999999999e-001	1.800000e-001	5.400000e-001	2.109353e-004
2.200000000000000e-001	2.200000e-001	5.400000e-001	2.162778e-004
2.600000000000000e-001	2.600000e-001	5.400000e-001	2.185254e-004
2.999999999999999e-001	3.000000e-001	5.400000e-001	2.196926e-004
3.399999999999999e-001	3.400000e-001	5.400000e-001	2.204335e-004
3.799999999999999e-001	3.800000e-001	5.400000e-001	2.209780e-004
4.199999999999999e-001	4.200000e-001	5.400000e-001	2.214192e-004
4.599999999999999e-001	4.600000e-001	5.400000e-001	2.218002e-004
4.999999999999998e-001	5.000000e-001	5.400000e-001	2.221431e-004
5.399999999999998e-001	5.400000e-001	5.400000e-001	2.224600e-004
5.799999999999999e-001	5.800000e-001	5.400000e-001	2.227583e-004
6.199999999999999e-001	6.200000e-001	5.400000e-001	2.230426e-004
6.599999999999999e-001	6.600000e-001	5.400000e-001	2.233160e-004
7.000000000000000e-001	7.000000e-001	5.400000e-001	2.235806e-004
7.400000000000000e-001	7.400000e-001	5.400000e-001	2.238378e-004
7.800000000000000e-001	7.800000e-001	5.400000e-001	2.240888e-004
8.200000000000001e-001	8.200000e-001	5.400000e-001	2.243343e-004
8.600000000000001e-001	8.600000e-001	5.400000e-001	2.245749e-004
9.000000000000001e-001	9.000000e-001	5.400000e-001	2.248112e-004
9.400000000000002e-001	9.400000e-001	5.400000e-001	2.250435e-004
9.800000000000002e-001	9.800000e-001	5.400000e-001	2.252722e-004
1.020000000000000e+000	1.020000e+000	5.400000e-001	2.254974e-004
1.060000000000000e+000	1.060000e+000	5.400000e-001	2.257195e-004
1.100000000000000e+000	1.100000e+000	5.400000e-001	2.259385e-004
1.140000000000000e+000	1.140000e+000	5.400000e-001	2.261547e-004
1.180000000000000e+000	1.180000e+000	5.400000e-001	2.263681e-004
1.220000000000000e+000	1.220000e+000	5.400000e-001	2.265790e-004
1.260000000000001e+000	1.260000e+000	5.400000e-001	2.267873e-004
1.300000000000001e+000	1.300000e+000	5.400000e-001	2.269933e-004
1.340000000000001e+000	1.340000e+000	5.400000e-001	2.271970e-004
1.380000000000001e+000	1.380000e+000	5.400000e-001	2.273987e-004
1.420000000000001e+000	1.420000e+000	5.400000e-001	2.275986e-004
1.460000000000001e+000	1.460000e+000	5.400000e-001	2.277970e-004
1.500000000000000e+000	1.500000e+000	5.400000e-001	2.279946e-004
Step Information: V2=580m  (Run: 28/51)
-5.000000000000000e-001	-5.000000e-001	5.800000e-001	-3.043368e-003
-4.600000000000000e-001	-4.600000e-001	5.800000e-001	-2.719093e-003
-4.200000000000000e-001	-4.200000e-001	5.800000e-001	-2.405117e-003
-3.800000000000001e-001	-3.800000e-001	5.800000e-001	-2.101754e-003
-3.400000000000001e-001	-3.400000e-001	5.800000e-001	-1.810097e-003
-3.000000000000001e-001	-3.000000e-001	5.800000e-001	-1.531369e-003
-2.600000000000001e-001	-2.600000e-001	5.800000e-001	-1.266832e-003
-2.200000000000001e-001	-2.200000e-001	5.800000e-001	-1.017806e-003
-1.800000000000001e-001	-1.800000e-001	5.800000e-001	-7.857200e-004
-1.400000000000001e-001	-1.400000e-001	5.800000e-001	-5.721626e-004
-1.000000000000001e-001	-1.000000e-001	5.800000e-001	-3.789586e-004
-6.000000000000009e-002	-6.000000e-002	5.800000e-001	-2.082503e-004
-2.000000000000009e-002	-2.000000e-002	5.800000e-001	-6.256627e-005
1.999999999999991e-002	2.000000e-002	5.800000e-001	5.584904e-005
5.999999999999992e-002	6.000000e-002	5.800000e-001	1.491717e-004
9.999999999999992e-002	1.000000e-001	5.800000e-001	2.185264e-004
1.399999999999999e-001	1.400000e-001	5.800000e-001	2.650769e-004
1.799999999999999e-001	1.800000e-001	5.800000e-001	2.916199e-004
2.200000000000000e-001	2.200000e-001	5.800000e-001	3.040132e-004
2.600000000000000e-001	2.600000e-001	5.800000e-001	3.092836e-004
2.999999999999999e-001	3.000000e-001	5.800000e-001	3.117637e-004
3.399999999999999e-001	3.400000e-001	5.800000e-001	3.131698e-004
3.799999999999999e-001	3.800000e-001	5.800000e-001	3.141128e-004
4.199999999999999e-001	4.200000e-001	5.800000e-001	3.148276e-004
4.599999999999999e-001	4.600000e-001	5.800000e-001	3.154167e-004
4.999999999999998e-001	5.000000e-001	5.800000e-001	3.159296e-004
5.399999999999998e-001	5.400000e-001	5.800000e-001	3.163928e-004
5.799999999999999e-001	5.800000e-001	5.800000e-001	3.168216e-004
6.199999999999999e-001	6.200000e-001	5.800000e-001	3.172253e-004
6.599999999999999e-001	6.600000e-001	5.800000e-001	3.176098e-004
7.000000000000000e-001	7.000000e-001	5.800000e-001	3.179792e-004
7.400000000000000e-001	7.400000e-001	5.800000e-001	3.183362e-004
7.800000000000000e-001	7.800000e-001	5.800000e-001	3.186829e-004
8.200000000000001e-001	8.200000e-001	5.800000e-001	3.190207e-004
8.600000000000001e-001	8.600000e-001	5.800000e-001	3.193508e-004
9.000000000000001e-001	9.000000e-001	5.800000e-001	3.196740e-004
9.400000000000002e-001	9.400000e-001	5.800000e-001	3.199910e-004
9.800000000000002e-001	9.800000e-001	5.800000e-001	3.203023e-004
1.020000000000000e+000	1.020000e+000	5.800000e-001	3.206083e-004
1.060000000000000e+000	1.060000e+000	5.800000e-001	3.209095e-004
1.100000000000000e+000	1.100000e+000	5.800000e-001	3.212061e-004
1.140000000000000e+000	1.140000e+000	5.800000e-001	3.214983e-004
1.180000000000000e+000	1.180000e+000	5.800000e-001	3.217865e-004
1.220000000000000e+000	1.220000e+000	5.800000e-001	3.220707e-004
1.260000000000001e+000	1.260000e+000	5.800000e-001	3.223512e-004
1.300000000000001e+000	1.300000e+000	5.800000e-001	3.226282e-004
1.340000000000001e+000	1.340000e+000	5.800000e-001	3.229017e-004
1.380000000000001e+000	1.380000e+000	5.800000e-001	3.231720e-004
1.420000000000001e+000	1.420000e+000	5.800000e-001	3.234395e-004
1.460000000000001e+000	1.460000e+000	5.800000e-001	3.237043e-004
1.500000000000000e+000	1.500000e+000	5.800000e-001	3.239672e-004
Step Information: V2=620m  (Run: 29/51)
-5.000000000000000e-001	-5.000000e-001	6.200000e-001	-3.206361e-003
-4.600000000000000e-001	-4.600000e-001	6.200000e-001	-2.874257e-003
-4.200000000000000e-001	-4.200000e-001	6.200000e-001	-2.551810e-003
-3.800000000000001e-001	-3.800000e-001	6.200000e-001	-2.239274e-003
-3.400000000000001e-001	-3.400000e-001	6.200000e-001	-1.937679e-003
-3.000000000000001e-001	-3.000000e-001	6.200000e-001	-1.648178e-003
-2.600000000000001e-001	-2.600000e-001	6.200000e-001	-1.371960e-003
-2.200000000000001e-001	-2.200000e-001	6.200000e-001	-1.110266e-003
-1.800000000000001e-001	-1.800000e-001	6.200000e-001	-8.644299e-004
-1.400000000000001e-001	-1.400000e-001	6.200000e-001	-6.359302e-004
-1.000000000000001e-001	-1.000000e-001	6.200000e-001	-4.264549e-004
-6.000000000000009e-002	-6.000000e-002	6.200000e-001	-2.379863e-004
-2.000000000000009e-002	-2.000000e-002	6.200000e-001	-7.290202e-005
1.999999999999991e-002	2.000000e-002	6.200000e-001	6.631713e-005
5.999999999999992e-002	6.000000e-002	6.200000e-001	1.801357e-004
9.999999999999992e-002	1.000000e-001	6.200000e-001	2.692814e-004
1.399999999999999e-001	1.400000e-001	6.200000e-001	3.345092e-004
1.799999999999999e-001	1.800000e-001	6.200000e-001	3.773484e-004
2.200000000000000e-001	2.200000e-001	6.200000e-001	4.013351e-004
2.600000000000000e-001	2.600000e-001	6.200000e-001	4.127680e-004
2.999999999999999e-001	3.000000e-001	6.200000e-001	4.180239e-004
3.399999999999999e-001	3.400000e-001	6.200000e-001	4.207348e-004
3.799999999999999e-001	3.800000e-001	6.200000e-001	4.223828e-004
4.199999999999999e-001	4.200000e-001	6.200000e-001	4.235379e-004
4.599999999999999e-001	4.600000e-001	6.200000e-001	4.244365e-004
4.999999999999998e-001	5.000000e-001	6.200000e-001	4.251876e-004
5.399999999999998e-001	5.400000e-001	6.200000e-001	4.258465e-004
5.799999999999999e-001	5.800000e-001	6.200000e-001	4.264438e-004
6.199999999999999e-001	6.200000e-001	6.200000e-001	4.269977e-004
6.599999999999999e-001	6.600000e-001	6.200000e-001	4.275192e-004
7.000000000000000e-001	7.000000e-001	6.200000e-001	4.280159e-004
7.400000000000000e-001	7.400000e-001	6.200000e-001	4.284928e-004
7.800000000000000e-001	7.800000e-001	6.200000e-001	4.289534e-004
8.200000000000001e-001	8.200000e-001	6.200000e-001	4.294002e-004
8.600000000000001e-001	8.600000e-001	6.200000e-001	4.298351e-004
9.000000000000001e-001	9.000000e-001	6.200000e-001	4.302597e-004
9.400000000000002e-001	9.400000e-001	6.200000e-001	4.306750e-004
9.800000000000002e-001	9.800000e-001	6.200000e-001	4.310819e-004
1.020000000000000e+000	1.020000e+000	6.200000e-001	4.314812e-004
1.060000000000000e+000	1.060000e+000	6.200000e-001	4.318734e-004
1.100000000000000e+000	1.100000e+000	6.200000e-001	4.322590e-004
1.140000000000000e+000	1.140000e+000	6.200000e-001	4.326384e-004
1.180000000000000e+000	1.180000e+000	6.200000e-001	4.330119e-004
1.220000000000000e+000	1.220000e+000	6.200000e-001	4.333799e-004
1.260000000000001e+000	1.260000e+000	6.200000e-001	4.337426e-004
1.300000000000001e+000	1.300000e+000	6.200000e-001	4.341002e-004
1.340000000000001e+000	1.340000e+000	6.200000e-001	4.344530e-004
1.380000000000001e+000	1.380000e+000	6.200000e-001	4.348012e-004
1.420000000000001e+000	1.420000e+000	6.200000e-001	4.351451e-004
1.460000000000001e+000	1.460000e+000	6.200000e-001	4.354852e-004
1.500000000000000e+000	1.500000e+000	6.200000e-001	4.358218e-004
Step Information: V2=660m  (Run: 30/51)
-5.000000000000000e-001	-5.000000e-001	6.600000e-001	-3.362522e-003
-4.600000000000000e-001	-4.600000e-001	6.600000e-001	-3.022861e-003
-4.200000000000000e-001	-4.200000e-001	6.600000e-001	-2.692268e-003
-3.800000000000001e-001	-3.800000e-001	6.600000e-001	-2.370931e-003
-3.400000000000001e-001	-3.400000e-001	6.600000e-001	-2.059812e-003
-3.000000000000001e-001	-3.000000e-001	6.600000e-001	-1.759998e-003
-2.600000000000001e-001	-2.600000e-001	6.600000e-001	-1.472602e-003
-2.200000000000001e-001	-2.200000e-001	6.600000e-001	-1.198787e-003
-1.800000000000001e-001	-1.800000e-001	6.600000e-001	-9.397985e-004
-1.400000000000001e-001	-1.400000e-001	6.600000e-001	-6.970096e-004
-1.000000000000001e-001	-1.000000e-001	6.600000e-001	-4.719807e-004
-6.000000000000009e-002	-6.000000e-002	6.600000e-001	-2.665349e-004
-2.000000000000009e-002	-2.000000e-002	6.600000e-001	-8.286183e-005
1.999999999999991e-002	2.000000e-002	6.600000e-001	7.646378e-005
5.999999999999992e-002	6.000000e-002	6.600000e-001	2.103296e-004
9.999999999999992e-002	1.000000e-001	6.600000e-001	3.191255e-004
1.399999999999999e-001	1.400000e-001	6.600000e-001	4.034092e-004
1.799999999999999e-001	1.800000e-001	6.600000e-001	4.641040e-004
2.200000000000000e-001	2.200000e-001	6.600000e-001	5.031708e-004
2.600000000000000e-001	2.600000e-001	6.600000e-001	5.248188e-004
2.999999999999999e-001	3.000000e-001	6.600000e-001	5.354525e-004
3.399999999999999e-001	3.400000e-001	6.600000e-001	5.407088e-004
3.799999999999999e-001	3.800000e-001	6.600000e-001	5.436357e-004
4.199999999999999e-001	4.200000e-001	6.600000e-001	5.455199e-004
4.599999999999999e-001	4.600000e-001	6.600000e-001	5.468901e-004
4.999999999999998e-001	5.000000e-001	6.600000e-001	5.479800e-004
5.399999999999998e-001	5.400000e-001	6.600000e-001	5.489025e-004
5.799999999999999e-001	5.800000e-001	6.600000e-001	5.497176e-004
6.199999999999999e-001	6.200000e-001	6.600000e-001	5.504594e-004
6.599999999999999e-001	6.600000e-001	6.600000e-001	5.511484e-004
7.000000000000000e-001	7.000000e-001	6.600000e-001	5.517978e-004
7.400000000000000e-001	7.400000e-001	6.600000e-001	5.524162e-004
7.800000000000000e-001	7.800000e-001	6.600000e-001	5.530098e-004
8.200000000000001e-001	8.200000e-001	6.600000e-001	5.535827e-004
8.600000000000001e-001	8.600000e-001	6.600000e-001	5.541382e-004
9.000000000000001e-001	9.000000e-001	6.600000e-001	5.546786e-004
9.400000000000002e-001	9.400000e-001	6.600000e-001	5.552057e-004
9.800000000000002e-001	9.800000e-001	6.600000e-001	5.557209e-004
1.020000000000000e+000	1.020000e+000	6.600000e-001	5.562253e-004
1.060000000000000e+000	1.060000e+000	6.600000e-001	5.567198e-004
1.100000000000000e+000	1.100000e+000	6.600000e-001	5.572053e-004
