v1	V(n001)	I(D1)
4.647999999999670e-001	4.648000e-001	7.170561e-005
4.648999999999670e-001	4.649000e-001	7.186388e-005
4.649999999999669e-001	4.650000e-001	7.202251e-005
4.650999999999669e-001	4.651000e-001	7.218148e-005
4.651999999999669e-001	4.652000e-001	7.234081e-005
4.652999999999669e-001	4.653000e-001	7.250048e-005
4.653999999999669e-001	4.654000e-001	7.266051e-005
4.654999999999669e-001	4.655000e-001	7.282089e-005
4.655999999999669e-001	4.656000e-001	7.298162e-005
4.656999999999669e-001	4.657000e-001	7.314271e-005
4.657999999999669e-001	4.658000e-001	7.330415e-005
4.658999999999668e-001	4.659000e-001	7.346596e-005
4.659999999999668e-001	4.660000e-001	7.362811e-005
4.660999999999668e-001	4.661000e-001	7.379062e-005
4.661999999999668e-001	4.662000e-001	7.395350e-005
4.662999999999668e-001	4.663000e-001	7.411672e-005
4.663999999999668e-001	4.664000e-001	7.428032e-005
4.664999999999668e-001	4.665000e-001	7.444427e-005
4.665999999999668e-001	4.666000e-001	7.460859e-005
4.666999999999668e-001	4.667000e-001	7.477326e-005
4.667999999999667e-001	4.668000e-001	7.493830e-005
4.668999999999667e-001	4.669000e-001	7.510370e-005
4.669999999999667e-001	4.670000e-001	7.526947e-005
4.670999999999667e-001	4.671000e-001	7.543560e-005
4.671999999999667e-001	4.672000e-001	7.560210e-005
4.672999999999667e-001	4.673000e-001	7.576897e-005
4.673999999999667e-001	4.674000e-001	7.593620e-005
4.674999999999667e-001	4.675000e-001	7.610381e-005
4.675999999999667e-001	4.676000e-001	7.627178e-005
4.676999999999666e-001	4.677000e-001	7.644013e-005
4.677999999999666e-001	4.678000e-001	7.660883e-005
4.678999999999666e-001	4.679000e-001	7.677793e-005
4.679999999999666e-001	4.680000e-001	7.694738e-005
4.680999999999666e-001	4.681000e-001	7.711721e-005
4.681999999999666e-001	4.682000e-001	7.728743e-005
4.682999999999666e-001	4.683000e-001	7.745800e-005
4.683999999999666e-001	4.684000e-001	7.762897e-005
4.684999999999666e-001	4.685000e-001	7.780030e-005
4.685999999999665e-001	4.686000e-001	7.797201e-005
4.686999999999665e-001	4.687000e-001	7.814410e-005
4.687999999999665e-001	4.688000e-001	7.831658e-005
4.688999999999665e-001	4.689000e-001	7.848943e-005
4.689999999999665e-001	4.690000e-001	7.866266e-005
4.690999999999665e-001	4.691000e-001	7.883628e-005
4.691999999999665e-001	4.692000e-001	7.901028e-005
4.692999999999665e-001	4.693000e-001	7.918465e-005
4.693999999999665e-001	4.694000e-001	7.935942e-005
4.694999999999664e-001	4.695000e-001	7.953458e-005
4.695999999999664e-001	4.696000e-001	7.971011e-005
4.696999999999664e-001	4.697000e-001	7.988603e-005
4.697999999999664e-001	4.698000e-001	8.006235e-005
4.698999999999664e-001	4.699000e-001	8.023905e-005
4.699999999999664e-001	4.700000e-001	8.041614e-005
4.700999999999664e-001	4.701000e-001	8.059362e-005
4.701999999999664e-001	4.702000e-001	8.077149e-005
4.702999999999664e-001	4.703000e-001	8.094976e-005
4.703999999999664e-001	4.704000e-001	8.112841e-005
4.704999999999663e-001	4.705000e-001	8.130747e-005
4.705999999999663e-001	4.706000e-001	8.148691e-005
4.706999999999663e-001	4.707000e-001	8.166675e-005
4.707999999999663e-001	4.708000e-001	8.184699e-005
4.708999999999663e-001	4.709000e-001	8.202763e-005
4.709999999999663e-001	4.710000e-001	8.220866e-005
4.710999999999663e-001	4.711000e-001	8.239009e-005
4.711999999999663e-001	4.712000e-001	8.257193e-005
4.712999999999663e-001	4.713000e-001	8.275416e-005
4.713999999999662e-001	4.714000e-001	8.293680e-005
4.714999999999662e-001	4.715000e-001	8.311983e-005
4.715999999999662e-001	4.716000e-001	8.330328e-005
4.716999999999662e-001	4.717000e-001	8.348712e-005
4.717999999999662e-001	4.718000e-001	8.367137e-005
4.718999999999662e-001	4.719000e-001	8.385603e-005
4.719999999999662e-001	4.720000e-001	8.404109e-005
4.720999999999662e-001	4.721000e-001	8.422657e-005
4.721999999999662e-001	4.722000e-001	8.441245e-005
4.722999999999661e-001	4.723000e-001	8.459875e-005
4.723999999999661e-001	4.724000e-001	8.478545e-005
4.724999999999661e-001	4.725000e-001	8.497255e-005
4.725999999999661e-001	4.726000e-001	8.516009e-005
4.726999999999661e-001	4.727000e-001	8.534802e-005
4.727999999999661e-001	4.728000e-001	8.553638e-005
4.728999999999661e-001	4.729000e-001	8.572514e-005
4.729999999999661e-001	4.730000e-001	8.591433e-005
4.730999999999661e-001	4.731000e-001	8.610393e-005
4.731999999999660e-001	4.732000e-001	8.629396e-005
4.732999999999660e-001	4.733000e-001	8.648439e-005
4.733999999999660e-001	4.734000e-001	8.667525e-005
4.734999999999660e-001	4.735000e-001	8.686653e-005
4.735999999999660e-001	4.736000e-001	8.705823e-005
4.736999999999660e-001	4.737000e-001	8.725036e-005
4.737999999999660e-001	4.738000e-001	8.744290e-005
4.738999999999660e-001	4.739000e-001	8.763588e-005
4.739999999999660e-001	4.740000e-001	8.782927e-005
4.740999999999659e-001	4.741000e-001	8.802309e-005
4.741999999999659e-001	4.742000e-001	8.821735e-005
4.742999999999659e-001	4.743000e-001	8.841202e-005
4.743999999999659e-001	4.744000e-001	8.860714e-005
4.744999999999659e-001	4.745000e-001	8.880267e-005
4.745999999999659e-001	4.746000e-001	8.899864e-005
4.746999999999659e-001	4.747000e-001	8.919504e-005
4.747999999999659e-001	4.748000e-001	8.939188e-005
4.748999999999659e-001	4.749000e-001	8.958914e-005
4.749999999999658e-001	4.750000e-001	8.978684e-005
4.750999999999658e-001	4.751000e-001	8.998498e-005
4.751999999999658e-001	4.752000e-001	9.018356e-005
4.752999999999658e-001	4.753000e-001	9.038257e-005
4.753999999999658e-001	4.754000e-001	9.058203e-005
4.754999999999658e-001	4.755000e-001	9.078191e-005
4.755999999999658e-001	4.756000e-001	9.098225e-005
4.756999999999658e-001	4.757000e-001	9.118302e-005
4.757999999999658e-001	4.758000e-001	9.138424e-005
4.758999999999657e-001	4.759000e-001	9.158590e-005
4.759999999999657e-001	4.760000e-001	9.178800e-005
4.760999999999657e-001	4.761000e-001	9.199055e-005
4.761999999999657e-001	4.762000e-001	9.219354e-005
4.762999999999657e-001	4.763000e-001	9.239699e-005
4.763999999999657e-001	4.764000e-001	9.260088e-005
4.764999999999657e-001	4.765000e-001	9.280522e-005
4.765999999999657e-001	4.766000e-001	9.301001e-005
4.766999999999657e-001	4.767000e-001	9.321525e-005
4.767999999999656e-001	4.768000e-001	9.342095e-005
4.768999999999656e-001	4.769000e-001	9.362710e-005
4.769999999999656e-001	4.770000e-001	9.383370e-005
4.770999999999656e-001	4.771000e-001	9.404076e-005
4.771999999999656e-001	4.772000e-001	9.424827e-005
4.772999999999656e-001	4.773000e-001	9.445625e-005
4.773999999999656e-001	4.774000e-001	9.466468e-005
4.774999999999656e-001	4.775000e-001	9.487357e-005
4.775999999999656e-001	4.776000e-001	9.508291e-005
4.776999999999655e-001	4.777000e-001	9.529273e-005
4.777999999999655e-001	4.778000e-001	9.550300e-005
4.778999999999655e-001	4.779000e-001	9.571374e-005
4.779999999999655e-001	4.780000e-001	9.592494e-005
4.780999999999655e-001	4.781000e-001	9.613661e-005
4.781999999999655e-001	4.782000e-001	9.634874e-005
4.782999999999655e-001	4.783000e-001	9.656134e-005
4.783999999999655e-001	4.784000e-001	9.677441e-005
4.784999999999655e-001	4.785000e-001	9.698795e-005
4.785999999999654e-001	4.786000e-001	9.720196e-005
4.786999999999654e-001	4.787000e-001	9.741644e-005
4.787999999999654e-001	4.788000e-001	9.763140e-005
4.788999999999654e-001	4.789000e-001	9.784682e-005
4.789999999999654e-001	4.790000e-001	9.806272e-005
4.790999999999654e-001	4.791000e-001	9.827910e-005
4.791999999999654e-001	4.792000e-001	9.849596e-005
4.792999999999654e-001	4.793000e-001	9.871330e-005
4.793999999999654e-001	4.794000e-001	9.893111e-005
4.794999999999653e-001	4.795000e-001	9.914939e-005
4.795999999999653e-001	4.796000e-001	9.936817e-005
4.796999999999653e-001	4.797000e-001	9.958743e-005
4.797999999999653e-001	4.798000e-001	9.980716e-005
4.798999999999653e-001	4.799000e-001	1.000274e-004
4.799999999999653e-001	4.800000e-001	1.002481e-004
4.800999999999653e-001	4.801000e-001	1.004693e-004
4.801999999999653e-001	4.802000e-001	1.006910e-004
4.802999999999653e-001	4.803000e-001	1.009131e-004
4.803999999999652e-001	4.804000e-001	1.011358e-004
4.804999999999652e-001	4.805000e-001	1.013589e-004
4.805999999999652e-001	4.806000e-001	1.015826e-004
4.806999999999652e-001	4.807000e-001	1.018067e-004
4.807999999999652e-001	4.808000e-001	1.020314e-004
4.808999999999652e-001	4.809000e-001	1.022565e-004
4.809999999999652e-001	4.810000e-001	1.024821e-004
4.810999999999652e-001	4.811000e-001	1.027082e-004
4.811999999999652e-001	4.812000e-001	1.029348e-004
4.812999999999651e-001	4.813000e-001	1.031619e-004
4.813999999999651e-001	4.814000e-001	1.033896e-004
4.814999999999651e-001	4.815000e-001	1.036177e-004
4.815999999999651e-001	4.816000e-001	1.038463e-004
4.816999999999651e-001	4.817000e-001	1.040754e-004
4.817999999999651e-001	4.818000e-001	1.043051e-004
4.818999999999651e-001	4.819000e-001	1.045352e-004
4.819999999999651e-001	4.820000e-001	1.047658e-004
4.820999999999651e-001	4.821000e-001	1.049970e-004
4.821999999999651e-001	4.822000e-001	1.052286e-004
4.822999999999650e-001	4.823000e-001	1.054608e-004
4.823999999999650e-001	4.824000e-001	1.056935e-004
4.824999999999650e-001	4.825000e-001	1.059267e-004
4.825999999999650e-001	4.826000e-001	1.061604e-004
4.826999999999650e-001	4.827000e-001	1.063946e-004
4.827999999999650e-001	4.828000e-001	1.066293e-004
4.828999999999650e-001	4.829000e-001	1.068646e-004
4.829999999999650e-001	4.830000e-001	1.071004e-004
4.830999999999650e-001	4.831000e-001	1.073367e-004
4.831999999999649e-001	4.832000e-001	1.075735e-004
4.832999999999649e-001	4.833000e-001	1.078108e-004
4.833999999999649e-001	4.834000e-001	1.080487e-004
4.834999999999649e-001	4.835000e-001	1.082871e-004
4.835999999999649e-001	4.836000e-001	1.085260e-004
4.836999999999649e-001	4.837000e-001	1.087654e-004
4.837999999999649e-001	4.838000e-001	1.090054e-004
4.838999999999649e-001	4.839000e-001	1.092458e-004
4.839999999999649e-001	4.840000e-001	1.094869e-004
4.840999999999648e-001	4.841000e-001	1.097284e-004
4.841999999999648e-001	4.842000e-001	1.099705e-004
4.842999999999648e-001	4.843000e-001	1.102131e-004
4.843999999999648e-001	4.844000e-001	1.104563e-004
4.844999999999648e-001	4.845000e-001	1.107000e-004
4.845999999999648e-001	4.846000e-001	1.109442e-004
4.846999999999648e-001	4.847000e-001	1.111889e-004
4.847999999999648e-001	4.848000e-001	1.114342e-004
4.848999999999648e-001	4.849000e-001	1.116801e-004
4.849999999999647e-001	4.850000e-001	1.119265e-004
4.850999999999647e-001	4.851000e-001	1.121734e-004
4.851999999999647e-001	4.852000e-001	1.124209e-004
4.852999999999647e-001	4.853000e-001	1.126689e-004
4.853999999999647e-001	4.854000e-001	1.129174e-004
4.854999999999647e-001	4.855000e-001	1.131665e-004
4.855999999999647e-001	4.856000e-001	1.134162e-004
4.856999999999647e-001	4.857000e-001	1.136664e-004
4.857999999999647e-001	4.858000e-001	1.139172e-004
4.858999999999646e-001	4.859000e-001	1.141685e-004
4.859999999999646e-001	4.860000e-001	1.144203e-004
4.860999999999646e-001	4.861000e-001	1.146728e-004
4.861999999999646e-001	4.862000e-001	1.149257e-004
4.862999999999646e-001	4.863000e-001	1.151793e-004
4.863999999999646e-001	4.864000e-001	1.154334e-004
4.864999999999646e-001	4.865000e-001	1.156880e-004
4.865999999999646e-001	4.866000e-001	1.159432e-004
4.866999999999646e-001	4.867000e-001	1.161990e-004
4.867999999999645e-001	4.868000e-001	1.164553e-004
4.868999999999645e-001	4.869000e-001	1.167122e-004
4.869999999999645e-001	4.870000e-001	1.169697e-004
4.870999999999645e-001	4.871000e-001	1.172277e-004
4.871999999999645e-001	4.872000e-001	1.174863e-004
4.872999999999645e-001	4.873000e-001	1.177455e-004
4.873999999999645e-001	4.874000e-001	1.180053e-004
4.874999999999645e-001	4.875000e-001	1.182656e-004
4.875999999999645e-001	4.876000e-001	1.185265e-004
4.876999999999644e-001	4.877000e-001	1.187879e-004
4.877999999999644e-001	4.878000e-001	1.190500e-004
4.878999999999644e-001	4.879000e-001	1.193126e-004
4.879999999999644e-001	4.880000e-001	1.195758e-004
4.880999999999644e-001	4.881000e-001	1.198396e-004
4.881999999999644e-001	4.882000e-001	1.201039e-004
4.882999999999644e-001	4.883000e-001	1.203688e-004
4.883999999999644e-001	4.884000e-001	1.206344e-004
4.884999999999644e-001	4.885000e-001	1.209005e-004
4.885999999999643e-001	4.886000e-001	1.211672e-004
4.886999999999643e-001	4.887000e-001	1.214345e-004
4.887999999999643e-001	4.888000e-001	1.217023e-004
4.888999999999643e-001	4.889000e-001	1.219708e-004
4.889999999999643e-001	4.890000e-001	1.222398e-004
4.890999999999643e-001	4.891000e-001	1.225095e-004
4.891999999999643e-001	4.892000e-001	1.227797e-004
4.892999999999643e-001	4.893000e-001	1.230505e-004
4.893999999999643e-001	4.894000e-001	1.233220e-004
4.894999999999642e-001	4.895000e-001	1.235940e-004
4.895999999999642e-001	4.896000e-001	1.238666e-004
4.896999999999642e-001	4.897000e-001	1.241398e-004
4.897999999999642e-001	4.898000e-001	1.244137e-004
4.898999999999642e-001	4.899000e-001	1.246881e-004
4.899999999999642e-001	4.900000e-001	1.249631e-004
4.900999999999642e-001	4.901000e-001	1.252388e-004
4.901999999999642e-001	4.902000e-001	1.255150e-004
4.902999999999642e-001	4.903000e-001	1.257919e-004
4.903999999999641e-001	4.904000e-001	1.260693e-004
4.904999999999641e-001	4.905000e-001	1.263474e-004
4.905999999999641e-001	4.906000e-001	1.266261e-004
4.906999999999641e-001	4.907000e-001	1.269054e-004
4.907999999999641e-001	4.908000e-001	1.271853e-004
4.908999999999641e-001	4.909000e-001	1.274659e-004
4.909999999999641e-001	4.910000e-001	1.277470e-004
4.910999999999641e-001	4.911000e-001	1.280288e-004
4.911999999999641e-001	4.912000e-001	1.283112e-004
4.912999999999640e-001	4.913000e-001	1.285942e-004
4.913999999999640e-001	4.914000e-001	1.288778e-004
4.914999999999640e-001	4.915000e-001	1.291621e-004
4.915999999999640e-001	4.916000e-001	1.294470e-004
4.916999999999640e-001	4.917000e-001	1.297325e-004
4.917999999999640e-001	4.918000e-001	1.300186e-004
4.918999999999640e-001	4.919000e-001	1.303054e-004
4.919999999999640e-001	4.920000e-001	1.305928e-004
4.920999999999640e-001	4.921000e-001	1.308809e-004
4.921999999999639e-001	4.922000e-001	1.311695e-004
4.922999999999639e-001	4.923000e-001	1.314588e-004
4.923999999999639e-001	4.924000e-001	1.317488e-004
4.924999999999639e-001	4.925000e-001	1.320394e-004
4.925999999999639e-001	4.926000e-001	1.323306e-004
4.926999999999639e-001	4.927000e-001	1.326224e-004
4.927999999999639e-001	4.928000e-001	1.329150e-004
4.928999999999639e-001	4.929000e-001	1.332081e-004
4.929999999999639e-001	4.930000e-001	1.335019e-004
4.930999999999639e-001	4.931000e-001	1.337963e-004
4.931999999999638e-001	4.932000e-001	1.340914e-004
4.932999999999638e-001	4.933000e-001	1.343872e-004
4.933999999999638e-001	4.934000e-001	1.346836e-004
4.934999999999638e-001	4.935000e-001	1.349806e-004
4.935999999999638e-001	4.936000e-001	1.352783e-004
4.936999999999638e-001	4.937000e-001	1.355767e-004
4.937999999999638e-001	4.938000e-001	1.358757e-004
4.938999999999638e-001	4.939000e-001	1.361754e-004
4.939999999999638e-001	4.940000e-001	1.364757e-004
4.940999999999637e-001	4.941000e-001	1.367767e-004
4.941999999999637e-001	4.942000e-001	1.370783e-004
4.942999999999637e-001	4.943000e-001	1.373806e-004
4.943999999999637e-001	4.944000e-001	1.376836e-004
4.944999999999637e-001	4.945000e-001	1.379873e-004
4.945999999999637e-001	4.946000e-001	1.382916e-004
4.946999999999637e-001	4.947000e-001	1.385966e-004
4.947999999999637e-001	4.948000e-001	1.389022e-004
4.948999999999637e-001	4.949000e-001	1.392086e-004
4.949999999999636e-001	4.950000e-001	1.395156e-004
4.950999999999636e-001	4.951000e-001	1.398233e-004
4.951999999999636e-001	4.952000e-001	1.401316e-004
4.952999999999636e-001	4.953000e-001	1.404407e-004
4.953999999999636e-001	4.954000e-001	1.407504e-004
4.954999999999636e-001	4.955000e-001	1.410608e-004
4.955999999999636e-001	4.956000e-001	1.413719e-004
4.956999999999636e-001	4.957000e-001	1.416836e-004
4.957999999999636e-001	4.958000e-001	1.419961e-004
4.958999999999635e-001	4.959000e-001	1.423092e-004
4.959999999999635e-001	4.960000e-001	1.426231e-004
4.960999999999635e-001	4.961000e-001	1.429376e-004
4.961999999999635e-001	4.962000e-001	1.432528e-004
4.962999999999635e-001	4.963000e-001	1.435687e-004
4.963999999999635e-001	4.964000e-001	1.438853e-004
4.964999999999635e-001	4.965000e-001	1.442026e-004
4.965999999999635e-001	4.966000e-001	1.445206e-004
4.966999999999635e-001	4.967000e-001	1.448393e-004
4.967999999999634e-001	4.968000e-001	1.451587e-004
4.968999999999634e-001	4.969000e-001	1.454788e-004
4.969999999999634e-001	4.970000e-001	1.457996e-004
4.970999999999634e-001	4.971000e-001	1.461212e-004
4.971999999999634e-001	4.972000e-001	1.464434e-004
4.972999999999634e-001	4.973000e-001	1.467663e-004
4.973999999999634e-001	4.974000e-001	1.470900e-004
4.974999999999634e-001	4.975000e-001	1.474143e-004
4.975999999999634e-001	4.976000e-001	1.477394e-004
4.976999999999633e-001	4.977000e-001	1.480652e-004
4.977999999999633e-001	4.978000e-001	1.483917e-004
4.978999999999633e-001	4.979000e-001	1.487189e-004
4.979999999999633e-001	4.980000e-001	1.490468e-004
4.980999999999633e-001	4.981000e-001	1.493755e-004
4.981999999999633e-001	4.982000e-001	1.497049e-004
4.982999999999633e-001	4.983000e-001	1.500350e-004
4.983999999999633e-001	4.984000e-001	1.503658e-004
4.984999999999633e-001	4.985000e-001	1.506974e-004
4.985999999999632e-001	4.986000e-001	1.510297e-004
4.986999999999632e-001	4.987000e-001	1.513627e-004
4.987999999999632e-001	4.988000e-001	1.516965e-004
4.988999999999632e-001	4.989000e-001	1.520310e-004
4.989999999999632e-001	4.990000e-001	1.523662e-004
4.990999999999632e-001	4.991000e-001	1.527022e-004
4.991999999999632e-001	4.992000e-001	1.530389e-004
4.992999999999632e-001	4.993000e-001	1.533763e-004
4.993999999999632e-001	4.994000e-001	1.537145e-004
4.994999999999631e-001	4.995000e-001	1.540535e-004
4.995999999999631e-001	4.996000e-001	1.543931e-004
